#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.98054e+17	9.96e-01	3.75e-03	1.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98152e+17	9.96e-01	3.62e-03	1.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98241e+17	9.96e-01	3.55e-03	1.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98326e+17	9.96e-01	3.51e-03	1.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98425e+17	9.97e-01	3.43e-03	1.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98533e+17	9.97e-01	3.34e-03	1.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98634e+17	9.97e-01	3.26e-03	1.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98730e+17	9.97e-01	3.22e-03	1.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98839e+17	9.97e-01	3.15e-03	1.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98960e+17	9.97e-01	3.06e-03	1.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99073e+17	9.97e-01	2.99e-03	1.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99178e+17	9.97e-01	2.95e-03	1.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99295e+17	9.97e-01	2.95e-03	1.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99447e+17	9.97e-01	2.85e-03	1.19e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99611e+17	9.97e-01	2.81e-03	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99746e+17	9.97e-01	2.76e-03	1.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99858e+17	9.97e-01	2.74e-03	1.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99985e+17	9.97e-01	2.69e-03	1.15e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.00142e+17	9.97e-01	2.64e-03	1.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.00302e+17	9.97e-01	2.56e-03	1.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.00431e+17	9.97e-01	2.50e-03	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.00529e+17	9.98e-01	2.48e-03	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.00631e+17	9.98e-01	2.45e-03	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.00763e+17	9.98e-01	2.39e-03	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.00908e+17	9.98e-01	2.30e-03	1.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01027e+17	9.98e-01	2.23e-03	1.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01114e+17	9.98e-01	2.19e-03	1.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01195e+17	9.98e-01	2.17e-03	1.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01295e+17	9.98e-01	2.10e-03	1.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01413e+17	9.98e-01	2.01e-03	1.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01517e+17	9.98e-01	1.90e-03	1.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01592e+17	9.98e-01	1.83e-03	1.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01640e+17	9.98e-01	1.79e-03	1.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01670e+17	9.98e-01	1.77e-03	1.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01698e+17	9.98e-01	1.76e-03	1.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01734e+17	9.98e-01	1.73e-03	1.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01781e+17	9.98e-01	1.69e-03	1.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01831e+17	9.98e-01	1.63e-03	1.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01867e+17	9.98e-01	1.57e-03	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01889e+17	9.98e-01	1.54e-03	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01908e+17	9.98e-01	1.52e-03	1.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01929e+17	9.99e-01	1.49e-03	1.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01956e+17	9.99e-01	1.46e-03	1.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01987e+17	9.99e-01	1.41e-03	1.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02015e+17	9.99e-01	1.34e-03	1.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02035e+17	9.99e-01	1.30e-03	1.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02048e+17	9.99e-01	1.27e-03	1.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02062e+17	9.99e-01	1.24e-03	1.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02080e+17	9.99e-01	1.21e-03	9.97e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02101e+17	9.99e-01	1.17e-03	9.90e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02122e+17	9.99e-01	1.14e-03	9.81e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
###########################
 1.47857e+13	7.29e-03	6.33e-01	3.51e-01	8.74e-03	9.59e-05	0.00e+00	0.00e+00	0.00e+00
 8.87140e+13	7.31e-03	6.33e-01	3.51e-01	8.74e-03	9.58e-05	0.00e+00	0.00e+00	0.00e+00
 3.84427e+14	7.33e-03	6.32e-01	3.52e-01	8.76e-03	9.60e-05	0.00e+00	0.00e+00	0.00e+00
 1.56728e+15	7.45e-03	6.30e-01	3.54e-01	8.69e-03	9.50e-05	0.00e+00	0.00e+00	0.00e+00
 3.74373e+15	7.67e-03	6.23e-01	3.61e-01	8.86e-03	9.63e-05	0.00e+00	0.00e+00	0.00e+00
 6.57312e+15	8.04e-03	6.22e-01	3.61e-01	8.67e-03	9.36e-05	0.00e+00	0.00e+00	0.00e+00
 1.02513e+16	8.59e-03	6.28e-01	3.55e-01	8.11e-03	8.71e-05	0.00e+00	0.00e+00	0.00e+00
 1.50330e+16	9.47e-03	6.44e-01	3.40e-01	7.10e-03	7.60e-05	0.00e+00	0.00e+00	0.00e+00
 2.04228e+16	1.06e-02	6.65e-01	3.19e-01	5.96e-03	6.38e-05	0.00e+00	0.00e+00	0.00e+00
 2.56614e+16	1.20e-02	6.90e-01	2.93e-01	4.82e-03	5.19e-05	0.00e+00	0.00e+00	0.00e+00
 3.11029e+16	1.37e-02	7.22e-01	2.61e-01	3.67e-03	4.00e-05	0.00e+00	0.00e+00	0.00e+00
 3.71941e+16	1.62e-02	7.59e-01	2.22e-01	2.57e-03	2.84e-05	0.00e+00	0.00e+00	0.00e+00
 4.29654e+16	1.90e-02	7.92e-01	1.87e-01	1.78e-03	2.01e-05	0.00e+00	0.00e+00	0.00e+00
 4.76284e+16	2.18e-02	8.19e-01	1.58e-01	1.27e-03	1.46e-05	0.00e+00	0.00e+00	0.00e+00
 5.16881e+16	2.48e-02	8.40e-01	1.34e-01	9.12e-04	1.07e-05	0.00e+00	0.00e+00	0.00e+00
 5.55678e+16	2.83e-02	8.59e-01	1.12e-01	6.48e-04	7.70e-06	0.00e+00	0.00e+00	0.00e+00
 5.92939e+16	3.25e-02	8.74e-01	9.28e-02	4.54e-04	5.46e-06	0.00e+00	0.00e+00	0.00e+00
 6.27777e+16	3.73e-02	8.86e-01	7.60e-02	3.17e-04	3.84e-06	0.00e+00	0.00e+00	0.00e+00
 6.61112e+16	4.31e-02	8.95e-01	6.14e-02	2.19e-04	2.65e-06	0.00e+00	0.00e+00	0.00e+00
 6.93321e+16	5.01e-02	9.01e-01	4.89e-02	1.50e-04	1.80e-06	0.00e+00	0.00e+00	0.00e+00
 7.22308e+16	5.81e-02	9.03e-01	3.90e-02	1.05e-04	1.23e-06	0.00e+00	0.00e+00	0.00e+00
 7.47213e+16	6.67e-02	9.02e-01	3.14e-02	7.57e-05	8.56e-07	0.00e+00	0.00e+00	0.00e+00
 7.69017e+16	7.57e-02	8.98e-01	2.57e-02	5.70e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.89331e+16	8.61e-02	8.93e-01	2.09e-02	4.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.08755e+16	9.79e-02	8.85e-01	1.70e-02	3.32e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.26986e+16	1.11e-01	8.75e-01	1.38e-02	2.60e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.44132e+16	1.25e-01	8.63e-01	1.13e-02	2.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.60492e+16	1.41e-01	8.50e-01	9.18e-03	1.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.76262e+16	1.59e-01	8.34e-01	7.47e-03	1.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.90974e+16	1.77e-01	8.17e-01	6.12e-03	1.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.04152e+16	1.95e-01	8.00e-01	5.10e-03	9.99e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.16170e+16	2.13e-01	7.82e-01	4.29e-03	8.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.27515e+16	2.32e-01	7.65e-01	3.64e-03	7.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.38460e+16	2.51e-01	7.46e-01	3.09e-03	6.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.49132e+16	2.70e-01	7.27e-01	2.63e-03	6.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.57537e+16	2.85e-01	7.12e-01	2.33e-03	5.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.63126e+16	2.96e-01	7.02e-01	2.14e-03	5.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.68510e+16	3.06e-01	6.92e-01	1.97e-03	5.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.75113e+16	3.20e-01	6.78e-01	1.77e-03	4.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.82267e+16	3.35e-01	6.64e-01	1.59e-03	4.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.89047e+16	3.49e-01	6.49e-01	1.43e-03	4.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.95523e+16	3.63e-01	6.36e-01	1.29e-03	4.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.00212e+17	3.78e-01	6.21e-01	1.16e-03	3.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.00887e+17	3.92e-01	6.07e-01	1.04e-03	3.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.01564e+17	4.08e-01	5.91e-01	9.33e-04	3.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.02247e+17	4.22e-01	5.77e-01	8.38e-04	3.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.02951e+17	4.39e-01	5.60e-01	7.44e-04	3.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.03656e+17	4.54e-01	5.45e-01	6.67e-04	2.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.04354e+17	4.70e-01	5.29e-01	5.94e-04	2.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.05064e+17	4.86e-01	5.14e-01	5.32e-04	2.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.05794e+17	5.02e-01	4.97e-01	4.72e-04	2.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.06533e+17	5.18e-01	4.81e-01	4.21e-04	2.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.07281e+17	5.35e-01	4.65e-01	3.73e-04	2.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.08038e+17	5.51e-01	4.49e-01	3.32e-04	2.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.08789e+17	5.66e-01	4.33e-01	2.95e-04	1.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.09569e+17	5.82e-01	4.18e-01	2.63e-04	1.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.10383e+17	5.98e-01	4.02e-01	2.32e-04	1.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.11213e+17	6.13e-01	3.87e-01	2.06e-04	1.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.12065e+17	6.29e-01	3.71e-01	1.82e-04	1.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.12927e+17	6.43e-01	3.56e-01	1.62e-04	1.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.13796e+17	6.58e-01	3.42e-01	1.44e-04	1.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.14699e+17	6.72e-01	3.28e-01	1.29e-04	1.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.15631e+17	6.86e-01	3.14e-01	1.14e-04	1.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.16595e+17	6.99e-01	3.01e-01	1.02e-04	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.17583e+17	7.12e-01	2.88e-01	9.11e-05	1.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.18620e+17	7.24e-01	2.76e-01	8.18e-05	1.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.19719e+17	7.37e-01	2.63e-01	7.29e-05	9.43e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.20834e+17	7.48e-01	2.52e-01	6.59e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.21905e+17	7.57e-01	2.43e-01	5.99e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.22981e+17	7.67e-01	2.33e-01	5.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.24246e+17	7.77e-01	2.23e-01	4.97e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.25677e+17	7.87e-01	2.13e-01	4.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.27135e+17	7.96e-01	2.04e-01	4.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.28584e+17	8.05e-01	1.95e-01	3.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30215e+17	8.14e-01	1.86e-01	3.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32249e+17	8.23e-01	1.77e-01	3.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34254e+17	8.32e-01	1.68e-01	2.86e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.36186e+17	8.39e-01	1.61e-01	2.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.38408e+17	8.47e-01	1.53e-01	2.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.40816e+17	8.55e-01	1.45e-01	2.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.43453e+17	8.63e-01	1.37e-01	2.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46216e+17	8.70e-01	1.30e-01	1.90e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48744e+17	8.77e-01	1.23e-01	1.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50990e+17	8.83e-01	1.17e-01	1.67e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.53117e+17	8.88e-01	1.12e-01	1.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.55205e+17	8.93e-01	1.07e-01	1.49e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.57231e+17	8.98e-01	1.02e-01	1.41e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.59151e+17	9.03e-01	9.74e-02	1.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.60967e+17	9.06e-01	9.36e-02	1.29e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.62700e+17	9.11e-01	8.94e-02	1.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64382e+17	9.14e-01	8.60e-02	1.18e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65998e+17	9.18e-01	8.21e-02	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67514e+17	9.21e-01	7.91e-02	1.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.68940e+17	9.24e-01	7.56e-02	1.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.70408e+17	9.27e-01	7.26e-02	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.71823e+17	9.30e-01	6.96e-02	9.85e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.73024e+17	9.33e-01	6.74e-02	9.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74116e+17	9.35e-01	6.50e-02	9.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75192e+17	9.37e-01	6.30e-02	9.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76449e+17	9.40e-01	6.00e-02	8.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77659e+17	9.43e-01	5.74e-02	8.50e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78563e+17	9.44e-01	5.57e-02	8.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.79377e+17	9.46e-01	5.43e-02	8.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.80321e+17	9.48e-01	5.20e-02	7.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.81267e+17	9.50e-01	5.00e-02	7.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.82014e+17	9.51e-01	4.88e-02	7.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.82783e+17	9.53e-01	4.70e-02	7.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.83556e+17	9.55e-01	4.52e-02	7.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.84190e+17	9.56e-01	4.41e-02	7.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.84850e+17	9.57e-01	4.25e-02	6.96e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.85505e+17	9.59e-01	4.13e-02	6.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.86126e+17	9.60e-01	3.98e-02	6.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.86712e+17	9.61e-01	3.88e-02	6.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.87292e+17	9.62e-01	3.83e-02	6.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.88037e+17	9.63e-01	3.65e-02	6.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.88753e+17	9.65e-01	3.49e-02	6.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.89249e+17	9.66e-01	3.42e-02	6.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.89704e+17	9.66e-01	3.35e-02	6.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.90232e+17	9.68e-01	3.20e-02	5.91e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.90700e+17	9.69e-01	3.08e-02	5.79e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.91038e+17	9.70e-01	3.04e-02	5.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.91366e+17	9.70e-01	2.98e-02	5.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.91793e+17	9.72e-01	2.85e-02	5.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.92188e+17	9.73e-01	2.73e-02	5.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.92435e+17	9.73e-01	2.68e-02	5.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.92651e+17	9.74e-01	2.64e-02	5.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.92930e+17	9.74e-01	2.59e-02	5.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.93236e+17	9.75e-01	2.47e-02	5.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.93475e+17	9.76e-01	2.41e-02	5.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.93668e+17	9.76e-01	2.38e-02	5.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.93888e+17	9.77e-01	2.32e-02	4.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.94130e+17	9.78e-01	2.21e-02	4.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.94327e+17	9.79e-01	2.13e-02	4.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.94450e+17	9.79e-01	2.11e-02	4.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.94563e+17	9.79e-01	2.08e-02	4.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.94710e+17	9.80e-01	2.04e-02	4.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.94894e+17	9.80e-01	1.96e-02	4.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95061e+17	9.81e-01	1.88e-02	4.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95166e+17	9.82e-01	1.85e-02	4.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95258e+17	9.82e-01	1.82e-02	4.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95378e+17	9.82e-01	1.78e-02	4.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95520e+17	9.83e-01	1.71e-02	4.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95645e+17	9.83e-01	1.68e-02	4.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95756e+17	9.84e-01	1.61e-02	4.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95857e+17	9.84e-01	1.55e-02	4.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95927e+17	9.85e-01	1.53e-02	4.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95978e+17	9.85e-01	1.50e-02	3.96e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96018e+17	9.85e-01	1.48e-02	3.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96056e+17	9.85e-01	1.46e-02	3.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96094e+17	9.86e-01	1.45e-02	3.88e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96134e+17	9.86e-01	1.42e-02	3.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96177e+17	9.86e-01	1.41e-02	3.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96223e+17	9.86e-01	1.38e-02	3.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96263e+17	9.86e-01	1.36e-02	3.75e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96294e+17	9.87e-01	1.33e-02	3.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96321e+17	9.87e-01	1.31e-02	3.68e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96350e+17	9.87e-01	1.29e-02	3.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96381e+17	9.87e-01	1.27e-02	3.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96413e+17	9.88e-01	1.25e-02	3.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96448e+17	9.88e-01	1.23e-02	3.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96487e+17	9.88e-01	1.21e-02	3.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96530e+17	9.88e-01	1.19e-02	3.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96573e+17	9.89e-01	1.15e-02	3.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
