#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.15960e+17	8.24e-01	1.76e-01	2.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.16732e+17	8.33e-01	1.67e-01	1.95e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.17486e+17	8.42e-01	1.58e-01	1.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.18188e+17	8.49e-01	1.51e-01	1.55e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.18921e+17	8.57e-01	1.43e-01	1.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.19696e+17	8.64e-01	1.36e-01	1.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.20506e+17	8.71e-01	1.29e-01	1.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.21312e+17	8.77e-01	1.23e-01	9.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.22101e+17	8.84e-01	1.16e-01	8.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.22932e+17	8.89e-01	1.11e-01	8.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.23721e+17	8.94e-01	1.05e-01	7.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.24487e+17	8.99e-01	1.01e-01	6.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.25335e+17	9.04e-01	9.58e-02	6.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.26201e+17	9.09e-01	9.09e-02	5.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.27011e+17	9.13e-01	8.72e-02	5.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.27815e+17	9.17e-01	8.30e-02	4.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.28630e+17	9.20e-01	7.96e-02	4.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.29432e+17	9.24e-01	7.58e-02	4.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30195e+17	9.27e-01	7.28e-02	3.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30939e+17	9.30e-01	6.96e-02	3.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31666e+17	9.33e-01	6.68e-02	3.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32361e+17	9.36e-01	6.41e-02	3.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33069e+17	9.38e-01	6.18e-02	3.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33827e+17	9.41e-01	5.89e-02	2.99e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34546e+17	9.43e-01	5.67e-02	2.85e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.35184e+17	9.45e-01	5.46e-02	2.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.35814e+17	9.48e-01	5.25e-02	2.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.36433e+17	9.49e-01	5.06e-02	2.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.37038e+17	9.51e-01	4.87e-02	2.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.37672e+17	9.53e-01	4.65e-02	2.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.38267e+17	9.55e-01	4.48e-02	2.19e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.38761e+17	9.57e-01	4.34e-02	2.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.39244e+17	9.58e-01	4.20e-02	2.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.39785e+17	9.60e-01	4.03e-02	1.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.40316e+17	9.61e-01	3.87e-02	1.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.40759e+17	9.63e-01	3.74e-02	1.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.41166e+17	9.64e-01	3.64e-02	1.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.41632e+17	9.65e-01	3.49e-02	1.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.42096e+17	9.67e-01	3.35e-02	1.68e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.42473e+17	9.67e-01	3.25e-02	1.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.42851e+17	9.69e-01	3.13e-02	1.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.43221e+17	9.70e-01	3.02e-02	1.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.43540e+17	9.70e-01	2.97e-02	1.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.43884e+17	9.71e-01	2.90e-02	1.50e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.44306e+17	9.73e-01	2.74e-02	1.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.44677e+17	9.74e-01	2.63e-02	1.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.44935e+17	9.74e-01	2.58e-02	1.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.45193e+17	9.75e-01	2.49e-02	1.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.45471e+17	9.76e-01	2.42e-02	1.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.45746e+17	9.77e-01	2.32e-02	1.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46001e+17	9.77e-01	2.27e-02	1.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46237e+17	9.78e-01	2.17e-02	1.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46459e+17	9.79e-01	2.12e-02	1.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46669e+17	9.80e-01	2.04e-02	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46869e+17	9.80e-01	1.99e-02	1.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47065e+17	9.81e-01	1.91e-02	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47254e+17	9.81e-01	1.86e-02	1.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47430e+17	9.82e-01	1.79e-02	1.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47595e+17	9.83e-01	1.75e-02	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47756e+17	9.83e-01	1.68e-02	1.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47915e+17	9.84e-01	1.63e-02	1.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48062e+17	9.84e-01	1.57e-02	1.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48200e+17	9.85e-01	1.50e-02	9.77e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48298e+17	9.85e-01	1.47e-02	9.66e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48367e+17	9.86e-01	1.45e-02	9.57e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48427e+17	9.86e-01	1.43e-02	9.49e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48488e+17	9.86e-01	1.40e-02	9.40e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48553e+17	9.86e-01	1.38e-02	9.31e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48621e+17	9.86e-01	1.36e-02	9.22e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48687e+17	9.87e-01	1.33e-02	9.13e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48752e+17	9.87e-01	1.31e-02	9.04e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48822e+17	9.87e-01	1.28e-02	8.94e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48891e+17	9.87e-01	1.25e-02	8.84e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48951e+17	9.88e-01	1.23e-02	8.74e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49007e+17	9.88e-01	1.21e-02	8.66e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49067e+17	9.88e-01	1.18e-02	8.57e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49133e+17	9.88e-01	1.16e-02	8.47e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49199e+17	9.89e-01	1.13e-02	8.37e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49262e+17	9.89e-01	1.10e-02	8.27e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49323e+17	9.89e-01	1.06e-02	8.09e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49371e+17	9.90e-01	1.04e-02	8.02e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49414e+17	9.90e-01	1.02e-02	7.93e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49469e+17	9.90e-01	1.00e-02	7.84e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49536e+17	9.90e-01	9.56e-03	7.66e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49596e+17	9.91e-01	9.16e-03	7.49e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49637e+17	9.91e-01	8.99e-03	7.41e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49678e+17	9.91e-01	8.62e-03	7.25e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49721e+17	9.92e-01	8.26e-03	7.09e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49762e+17	9.92e-01	8.08e-03	7.01e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49808e+17	9.93e-01	7.21e-03	6.59e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49859e+17	9.97e-01	2.53e-03	2.89e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49905e+17	9.98e-01	2.33e-03	2.66e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49946e+17	9.98e-01	2.20e-03	2.52e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49984e+17	9.98e-01	2.10e-03	2.41e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50019e+17	9.98e-01	2.01e-03	2.32e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50050e+17	9.98e-01	1.95e-03	2.25e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50079e+17	9.98e-01	1.89e-03	2.18e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50105e+17	9.98e-01	1.84e-03	2.12e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50129e+17	9.98e-01	1.80e-03	2.09e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50150e+17	9.98e-01	1.76e-03	2.05e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50170e+17	9.98e-01	1.73e-03	2.01e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50188e+17	9.98e-01	1.69e-03	1.97e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
